ObjectId,identifier,other_identifier,medium,title,description,display_date,date,start_date,end_date,tags,subject,provenance,repository,rights,visibility
2022.014.002,fchs_2022.014.002,2022.014,spinning wheels,"Vintage ""Walking"" Spinning Wheel","Vintage ""Walking"" Spinning Wheel.",,,,,,Spinning|| Spinning-wheel,"Shelor, Allan",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.014.003,fchs_2022.014.003,2022.014,wood heating stoves,Vintage Cast Iron Stove,Vintage Cast Iron Stove cast at the Shelor Furnace (Danie).,,,,,,"Stoves, Wood","Shelor, Allan","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.016.001,fchs_2022.016.001,2022.016,school desks,Student Desk and Chair,A vintage school room desk and chair from the Pilot School circa late 1920's through early 1930's. The school principal at the time was Mae Rutherford Angle (The aunt of the donor Pam Neate).,,,,,school desk,"Schools--Furniture, equipment, etc.","Neate, Pam",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.019.001,fchs_2022.019.001,2022.019,bedframes,Handmade Wooden Bedframe,"A handmade wooden bedframe, donated by the Williams, family was made by ""Eli Mercer Williams Jr. and Sons"". One son being Charles Emmett Williams, father of Eli Mercer Williams Jr.
Eli Mercer Williams, Jr. and sons lived near Red Oak Grove Church of the Brethren in Floyd, VA. This group of furniture makers made many beds, cupboards, tables, dressers, and wardrobes. Except for Charles Emmett Williams, the whole family moved away. Charles Emmett and his family continued to live in Floyd, VA.",,,,,"Williams, Charles Emmett||beds",Furniture|| Beds,"Caldwell, Madeline W.",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.021.001,fchs_2022.021.001,2022.021,coffee mills,Vintage Coffee Grinding Mill,A wooden boxed coffee mill with a metal crank and handle. The coffee drawer has a wooden front and sheet metal box for catching the ground coffee.,,,,,"Lawrence, Eliza Young|| Childress, Joseph A.|| Lawrence, William Paris||mill|| Coffee Mill",Coffee mills|| Coffee,"Childress, Joseph","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022.023.001,fchs_2022.023.001,2022.023,short sabers,Civil War Era Short Saber,"An American Civil War era Confederate State of America hand-forged saber carried and used by Charles Wesley Gardner, a soldier that served the Confederacy in Company B, 54th Regiment, Pelhams Battery.
Gardner fought in the battles of Drury's Bluff, Cold Harbor, Seven Pines, Fredericksburg, Manassas, Bull Run, Cedar Run, and Chickamauga. His Regiment and the battles in which they fought are listed on the monument in front of the Floyd County Courthouse.",,,,,"Gardner, Charles Wesley||Saber","United States--History--Civil War, 1861-1865|| Swords|| Sabers","Reed, Richard","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.002.001,fchs_2023.002.001,2023.002,dispensers (containers),Mission Orange Juice Jug and Dispenser,"A ""Mission Orange Juice Jug and Dispenser"" with a clear one gallon jug on top of a black metallic base. The jug has a spigot for dispensing the contained liquid.",,,,,jug,Food|| Containers,"Shelor, Ileda B.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.002.002,fchs_2023.002.002,2023.002,baseball caps,A Baseball Style Hat,"A Baseball Style Hat with the logo of the Floyd County Merchants & Businessmen's Association printed on it.
""All Roads Lead To Floyd County, Va.""",,,,,hats|| brimmed hat|| hat,Hats,"Shelor, Ileda B.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.003.001,fchs_2023.003.001,2023.003,overcoats (outerwear),WW II Uniform Overcoat,"World War II Uniform Overcoat issued to and worn by Private Haydon Lee Dickerson of Indian Valley, Virginia. Private Dickerson was born on June 24, 1923 and died on January 10, 2013.",,,,,"Dickerson, Haydon Lee||overcoat|| overcoat jacket","World War, 1939-1945|| Coats","Cox, Ricky","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.007.007,fchs_2023.007.007,2023.007,lighters (fire-making equipment),"Zippo Cigarette Lighter with ""D Day"" emblem","Zippo Cigarette Lighter with ""D Day"" emblem attached.
The Emblem reads - ""D-Day Normandy 50 Years 1944 - 1994",,,,,"Turman, Woodrow||Lighter|| Zippo","World War, 1939-1945|| Cigar lighters|| Smoking paraphernalia","Turman, Thornton L.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.010.010,fchs_2023.010.010,2023.01,wall telephone,Chicago Telephone Wall Telephone,"A hand cranked telephone from the O. D. Williams homeplace and passed on to Bonnie Coper by her mother, Lois Anne Tuner Hoal, Ms. Copers, grandmother gave it to her. Chicago Telephone Supply Company of Elkhart, Indiana, U.S.A. Includes a framed photograph of Ora D. Williams and a brief description of his work as Floyd County Sherriff.",,,,,"Williams, Ora D.||telephone",Telephone supplies industry|| Telephone,"Cooper, Bonnie M.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.001,fchs_2023.021.001,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.002,fchs_2023.021.002,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.003,fchs_2023.021.003,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.004,fchs_2023.021.004,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.005,fchs_2023.021.005,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.006,fchs_2023.021.006,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.007,fchs_2023.021.007,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.008,fchs_2023.021.008,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.009,fchs_2023.021.009,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.010,fchs_2023.021.010,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.011,fchs_2023.021.011,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023.021.012,fchs_2023.021.012,2023.021,arrowheads,Native American Projectile Points,Native American Arrow Point,,,,,arrowhead,Archaeology|| Arrowheads,"Smith, Margaret Ann",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
201902.001,fchs_201902.001,,paintings (visual works),Church Alter by Lydia Bowman,An oil on wooden board painting of a church altar by Lydia Bowman. This art was submitted to the Society as an entry in the 2019/20 Historical Art Scholarship Program.,,,,,,Church|| Altars|| Painting,"Bowman, Lydia",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
201904.001,fchs_201904.001,,paintings (visual works),"""It Is Well"" by Holly Stilwell","An oil on canvas painting titled ""It Is Well"" by Holly Stilwell. The painting is of the Altar Cross in the Floyd Methodist Church. The painting was crated and summitted for entry in the 2019/20 Floyd County Historical Society - Historical Art Scholarship program.",,,,,,Church|| Crosses|| Painting,"Stilwell, Holly",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2020004.001,fchs_2020004.001,,paintings (visual works),Korea - Tanker Team - Billy Bramer,"An oil on wood board painting tiled ""Korea - Tanker Team - Billy Bramer"". This art was submitted to participate in the 2020/21 Floyd County Historical Society - Historical Art Scholarship program.",,,,,,"Korean War, 1950-1953|| Painting","Duncan, Krista",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
202102.001,fchs_202102.001,,chests of drawers,Hand Crafted Chest of Drawers,"A hand crafted chest of drawers crafted by Adam Harter Slusher circa 1900. This chest features four draws and is made with a variety of wood species. The chest is on loan thanks to Lauren Slusher Wood, the granddaughter of the maker. The chest was restored by Jeffery Austin Slusher, grandson of the maker.",approx. 1900,~1900,1900,,"Slusher, Adam Harter||chest of drawers",House furnishings|| Furniture|| Chests,"Slusher, Jeffery A.",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
202109.001,fchs_202109.001,,digital art (visual works),Bob Shelor with a Coca-Cola,An oil on paper painting depicting Bob Shelor of Floyd County holding a Coca-Cola bottle. This painting was submitted as part of the Floyd County Historical Society - 2021 Historical Art Scholarship Program.,2021-04-15,2021-04-15,2021-04-15,,,Soft drinks|| Painting,"Jungmann, Jude",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
202111.001,fchs_202111.001,,paintings (visual works),Pure Oil Gas Station,A painting depicting a service station attendant at the Pure Oil Gas Station.,,,,,,Service stations|| Painting,"Britton, Annelise Michelle",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
202112.001,fchs_202112.001,,sculpture in the round,RCA Victor Record Player,A hand sculpted miniature of a RCA Victor Record Player of the 1950's era.,,,,,,Phonograph|| Sculpture,"Morrison, Johanna",,https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022005.001,fchs_2022005.001,2022.02,mourning dress,Black Mourning Dress,Black Mourning Dress,,,,,Mourning Clothing,Clothing and dress,"Wood, Susan H.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022005.002,fchs_2022005.002,2022.02,capelet,Black Mourning Capelet,Black Mourning Capelet,,,,,cape|| Mourning Clothing,Clothing and dress,"Wood, Susan H.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022005.003,fchs_2022005.003,2022.02,purses (ladies' accessories),Leather Purse,Leather Purse,,,,,Purse,Handbags|| Leather,"Wood, Susan H.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2022005.004,fchs_2022005.004,2022.02,prayer beads,Black Wooden Mourning Beads,Black wooden mourning beads,,,,,beads|| Mourning Clothing,Beads|| Beads--Religious aspects,"Wood, Susan H.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023003.001,fchs_2023003.001,,shirt jacket,U.S. Army Shirt,A U.S. Army shirt issued to Harold W. King as part of his uniform when serving in the Army during the Vietnam War.,,,,,"King, Harold W.||uniform|| uniforms|| Vietnam","Vietnam War, 1961-1975|| United States. Army|| Clothing and dress","King, Will B.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023003.002,fchs_2023003.002,,jackets (short coats),Silk Jacket from the Vietnam War Era,A blue silk jacket embroidered with colored symbols of the Vietnam War era.,,,,,"King, Harold W.||Vietnam","Vietnam War, 1961-1975|| Clothing and dress|| Jackets","King, Will B.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
2023003.003,fchs_2023003.003,,commemorative certificates||commemorative medals||photographs||newspapers||newspaper clippings||biography files,Harold W. King Incoming Loan Collection,"A collection of photographs, medals and memorabilia about Harold W. King and his Vietnam War service.",,,,,"King, Harold W.||uniforms|| uniform|| military documents|| Vietnam","Vietnam War, 1961-1975|| Medals|| Newspapers|| Biography|| Photographs","King, Will B.","Floyd County Historical Society (Floyd County, Va.)",https://rightsstatements.org/vocab/InC-NC/1.0/?language=en,1
